Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
119117,The Haters,The Haters,46888.0,1983,7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.133,Audio,Drawings & Prints,2013-10-10,Y,184001,http://www.moma.org/collection/works/184001,http://www.moma.org/media/W1siZiIsIjQwMDI0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f3c61674bb7ecd37,,0.0,,18.4150368301,,,18.4150368301,,
119118,Fire,The Haters,46888.0,1990,7-inch vinyl record,"cover: 7 1/8 × 7 3/8"" (18.1 × 18.7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.134,Audio,Drawings & Prints,2013-10-10,Y,184002,http://www.moma.org/collection/works/184002,http://www.moma.org/media/W1siZiIsIjQwMDkxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0f5e41e6dbd7910,,0.0,,18.0975361951,,,18.7325374651,,
119119,Poëme Partition B2 B3 “Exorcisme”,Bernard Heidsieck,41145.0,1964,7-inch flexi-disc,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.135.x1-x2,Audio,Drawings & Prints,2013-10-10,Y,184003,http://www.moma.org/collection/works/184003,http://www.moma.org/media/W1siZiIsIjQwMDU4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=11e46740a9ac3154,,,,,,,,,
119121,Trois Biopsies + Un Passe-Partout,Bernard Heidsieck,41145.0,1976,12-inch vinyl record,"cover: 12 1/8 × 12 1/4"" (30.8 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.137,Audio,Drawings & Prints,2013-10-10,Y,184005,http://www.moma.org/collection/works/184005,http://www.moma.org/media/W1siZiIsIjM3NjQ2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0a87e8dc7686d276,,0.0,,30.797561595100003,,,31.1150622301,,
119122,Tamaran,Juan Hidalgo,6972.0,1974,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.138,Audio,Drawings & Prints,2013-10-10,Y,184006,http://www.moma.org/collection/works/184006,http://www.moma.org/media/W1siZiIsIjM3NjQ2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a8157763977fc8e7,,0.0,,31.432562865100003,,,31.432562865100003,,
119124,Drum Box,Evan Holloway,48628.0,1997,7-inch vinyl record,"cover: 7 3/16 × 7 1/4"" (18.2 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.140,Audio,Drawings & Prints,2013-10-10,Y,184008,http://www.moma.org/collection/works/184008,http://www.moma.org/media/W1siZiIsIjQyNDc4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=39594e2d780e1468,,0.0,,18.2,,,18.4,,
119125,Music of Chopin Performed on the Reversed Piano,Evan Holloway,48628.0,2000,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.141,Audio,Drawings & Prints,2013-10-10,Y,184009,http://www.moma.org/collection/works/184009,http://www.moma.org/media/W1siZiIsIjQyNDM1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fb2aefba72fa92e8,,0.0,,12.382524765,,,14.2875285751,,
119126,Green Mountain,Clare Rojas,28778.0,2006,7-inch vinyl record,"cover: 7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.142,Audio,Drawings & Prints,2013-10-10,Y,184010,http://www.moma.org/collection/works/184010,http://www.moma.org/media/W1siZiIsIjQwMDU5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a09cf760ba0f8e62,,0.0,,18.0975361951,,,18.0975361951,,
119127,Bach Two Part Invention #9,Jonathan Horowitz,28666.0,1998,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.143,Audio,Drawings & Prints,2013-10-10,Y,184011,http://www.moma.org/collection/works/184011,http://www.moma.org/media/W1siZiIsIjQyNDM1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96f7fb4c8901e87b,,0.0,,12.382524765,,,14.2875285751,,
119129,Joe Jones in Performance,Joe Jones,2934.0,1977,12-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.145,Audio,Drawings & Prints,2013-10-10,Y,184013,http://www.moma.org/collection/works/184013,http://www.moma.org/media/W1siZiIsIjM3NjQ2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4c2558249e4270cc,,,,,,,,,
119130,How to Make a Happening,Allan Kaprow,2997.0,1966,12-inch vinyl record,"cover: 12 1/4 × 12 1/4"" (31.1 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.146,Audio,Drawings & Prints,2013-10-10,Y,184014,http://www.moma.org/collection/works/184014,http://www.moma.org/media/W1siZiIsIjM3NjQ3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=76da2a5d58330397,,0.0,,31.1150622301,,,31.1150622301,,
119131,'How do you document a city?' and other questions for the archive(s),Matt Keegan,48637.0,2009,DVD,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.147,Audio,Drawings & Prints,2013-10-10,Y,184015,http://www.moma.org/collection/works/184015,http://www.moma.org/media/W1siZiIsIjM4Mjg0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=55997ef0f0239966,,,,,,,,,
119134,Because Comes the Night,Steve Lacy,67195.0,2002,7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.150,Audio,Drawings & Prints,2013-10-10,Y,184018,http://www.moma.org/collection/works/184018,http://www.moma.org/media/W1siZiIsIjQwMDcyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4e36fd77750287c4,,0.0,,18.4150368301,,,18.4150368301,,
119135,Phonopoetica,Katalin Ladik,47646.0,1976,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.151,Audio,Drawings & Prints,2013-10-10,Y,184019,http://www.moma.org/collection/works/184019,http://www.moma.org/media/W1siZiIsIjQyNDc4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=62689da81c19befa,,,,,,,,,
119136,Zobop,Jim Lambie,22939.0,1999,7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.152,Audio,Drawings & Prints,2013-10-10,Y,184020,http://www.moma.org/collection/works/184020,http://www.moma.org/media/W1siZiIsIjQwMDU5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=efbf19561ebe36b4,,0.0,,18.4150368301,,,18.4150368301,,
119137,Imperfect Moments With Sean Landers,Sean Landers,48640.0,1997,Cassette tape,"cover: 4 5/16 × 2 3/4"" (11 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.153,Audio,Drawings & Prints,2013-10-10,Y,184021,http://www.moma.org/collection/works/184021,http://www.moma.org/media/W1siZiIsIjQyNjY4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5dbd68e694c7c50d,,0.0,,11.0,,,7.0,,
119138,Solos,"Richard ""Dickie"" Landry",47648.0,1973,Two 12-inch vinyl records,"cover: 12 3/8 × 12 1/4"" (31.4 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.154,Audio,Drawings & Prints,2013-10-10,Y,184022,http://www.moma.org/collection/works/184022,http://www.moma.org/media/W1siZiIsIjM3NjQ3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=11e052c3f290be47,,0.0,,31.432562865100003,,,31.1150622301,,
119142,Telephone Conversations. Wire Tap. A Cassette Play. N.I.L. vol. 1-3 and John & Mimi's Book of Love. A Cassette Play. N.I.L. vol. 4,Les Levine,3514.0,n.d.,Four cassette tapes,"case (each): 4 5/16 × 2 3/4 × 11/16"" (11 × 7 × 1.7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.158.a-d,Audio,Drawings & Prints,2013-10-10,Y,184026,http://www.moma.org/collection/works/184026,http://www.moma.org/media/W1siZiIsIjQyNjY4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c08dd76cc0c1a684,,1.7,,11.0,,,7.0,,
119143,Janus Head Sampler,Various Artists,24409.0,1981,7-inch vinyl record,"cover: 7 × 7"" (17.8 × 17.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.159,Audio,Drawings & Prints,2013-10-10,Y,184027,http://www.moma.org/collection/works/184027,http://www.moma.org/media/W1siZiIsIjQwMDkxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=594369042e721b9d,,0.0,,17.7800355601,,,17.7800355601,,
119144,Untitled,Charles Keating Linder,69812.0,1997,12-inch vinyl record with mailing label,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.160,Audio,Drawings & Prints,2013-10-10,Y,184028,http://www.moma.org/collection/works/184028,http://www.moma.org/media/W1siZiIsIjM3NjQ3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b5d2b297ed07cfec,,0.0,,31.432562865100003,,,31.432562865100003,,
119146,A Round of Desert Flowers,Richard Long,3591.0,1987,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.162,Audio,Drawings & Prints,2013-10-10,Y,184030,http://www.moma.org/collection/works/184030,http://www.moma.org/media/W1siZiIsIjQwMDU5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=53f4cd6f543156c5,,,,,,,,,
119150,Mighty Sword/Pluck Them Out,Lunk,47653.0,1993,7-inch vinyl record,"cover: 7 1/4 × 7"" (18.4 × 17.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.166,Audio,Drawings & Prints,2013-10-10,Y,184034,http://www.moma.org/collection/works/184034,http://www.moma.org/media/W1siZiIsIjQwMDcyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=854c708106d2ead3,,0.0,,18.4150368301,,,17.7800355601,,
119151,Record Without a Cover,Christian Marclay,8478.0,1985,12-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.167,Audio,Drawings & Prints,2013-10-10,Y,184035,http://www.moma.org/collection/works/184035,http://www.moma.org/media/W1siZiIsIjQyMTE2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d5a7141f6b9548ec,,,,,,,,,
119152,Record Without a Cover,Christian Marclay,8478.0,1999,12-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.168,Audio,Drawings & Prints,2013-10-10,Y,184036,http://www.moma.org/collection/works/184036,http://www.moma.org/media/W1siZiIsIjQyMTE2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f049b0d07e2d5f5d,,,,,,,,,
119153,Footsteps,Christian Marclay,8478.0,1989,12-inch vinyl record in box with poster,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.169,Audio,Drawings & Prints,2013-10-10,Y,184037,http://www.moma.org/collection/works/184037,http://www.moma.org/media/W1siZiIsIjQyMTUyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ab4af9a6c834b45d,,,,,,,,,
119154,More Encores,Christian Marclay,8478.0,1989,10-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.170.a-b,Audio,Drawings & Prints,2013-10-10,Y,184038,http://www.moma.org/collection/works/184038,http://www.moma.org/media/W1siZiIsIjMwNjMyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a6695a74028f782d,,,,,,,,,
119155,Untitled,Christian Marclay,8478.0,1996,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.171,Audio,Drawings & Prints,2013-10-10,Y,184039,http://www.moma.org/collection/works/184039,http://www.moma.org/media/W1siZiIsIjMwNjMyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fff42a66625534a2,,,,,,,,,
119156,The Fragility Cycles,Ingram Marshall,47659.0,1979,12-inch vinyl record,"cover: 12 1/4 × 12 1/4"" (31.1 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.172,Audio,Drawings & Prints,2013-10-10,Y,184040,http://www.moma.org/collection/works/184040,http://www.moma.org/media/W1siZiIsIjQyMTE3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4b2d6c4ef5a2c8f8,,0.0,,31.1150622301,,,31.1150622301,,
119158,Upplysingar,Melchior,48926.0,1974,7-inch vinyl record,"cover: 7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.174,Audio,Drawings & Prints,2013-10-10,Y,184042,http://www.moma.org/collection/works/184042,http://www.moma.org/media/W1siZiIsIjQwMDU5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96496942a163ca0b,,0.0,,18.0975361951,,,18.0975361951,,
119159,"Manuel de conversation courante, livre deux",Jean-Claude Moineau,48745.0,1965–69,7-inch flexi-disc,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.175,Audio,Drawings & Prints,2013-10-10,Y,184043,http://www.moma.org/collection/works/184043,http://www.moma.org/media/W1siZiIsIjQwMDcyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e3b3b1ef35902111,,,,,,,,,
119160,Key,Meredith Monk,28725.0,1971,12-inch vinyl record,"cover: 12 3/8 × 12 1/4"" (31.4 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.176,Audio,Drawings & Prints,2013-10-10,Y,184044,http://www.moma.org/collection/works/184044,http://www.moma.org/media/W1siZiIsIjQyMTUyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a413607d5e7114a9,,0.0,,31.432562865100003,,,31.1150622301,,
119161,Our Lady of Late,Meredith Monk,28725.0,1973,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.177,Audio,Drawings & Prints,2013-10-10,Y,184045,http://www.moma.org/collection/works/184045,http://www.moma.org/media/W1siZiIsIjQyMTE3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1badc759407a53fb,,0.0,,31.432562865100003,,,31.432562865100003,,
119162,Dolmen Music,Meredith Monk,28725.0,1981,12-inch vinyl record,"cover: 12 1/4 × 12 1/4"" (31.1 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.178,Audio,Drawings & Prints,2013-10-10,Y,184046,http://www.moma.org/collection/works/184046,http://www.moma.org/media/W1siZiIsIjQyMTE3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=07ad0e38859fa7fb,,0.0,,31.1150622301,,,31.1150622301,,
119163,My Mother Cleaning My Father’s Piano,Jonathan Monk,28724.0,2001,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.179,Audio,Drawings & Prints,2013-10-10,Y,184047,http://www.moma.org/collection/works/184047,http://www.moma.org/media/W1siZiIsIjQwMDU5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1f2452497859a7b2,,,,,,,,,
119200,50 Weeks Soundtrack,Jennifer Moon,48747.0,2000,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.181,Audio,Drawings & Prints,2013-10-10,Y,184170,http://www.moma.org/collection/works/184170,http://www.moma.org/media/W1siZiIsIjQyNDM2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9edfc7ed041112b8,,0.0,,12.382524765,,,14.2875285751,,
119201,Root,Thurston Moore,37243.0,1998,CD,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.182,Audio,Drawings & Prints,2013-10-10,Y,184171,http://www.moma.org/collection/works/184171,http://www.moma.org/media/W1siZiIsIjQyNDM2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4866456ea3cdd15e,,,,,,,,,
119203,There's Gonna Be Sorrow,Julio César Morales,48748.0,2007,12-inch vinyl record,"11 3/4 × 11 3/4"" (29.8 × 29.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.184,Audio,Drawings & Prints,2013-10-10,Y,184173,http://www.moma.org/collection/works/184173,http://www.moma.org/media/W1siZiIsIjQyMTE3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cd162c6c1f265ebc,,0.0,,29.8450596901,,,29.8450596901,,
119204,Untitled,J.P. Munro,28731.0,n.d.,10-inch vinyl record,"overall: 10"" (25.4 cm) diameter",Committee on Prints and Illustrated Books Fund,854.2013.185,Audio,Drawings & Prints,2013-10-10,Y,184174,http://www.moma.org/collection/works/184174,http://www.moma.org/media/W1siZiIsIjQwMDI0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=115ed6b3a0ba534e,,,25.4000508001,,,,,,
119205,The Top Song,Ian Murray,48928.0,1974,12-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.186,Audio,Drawings & Prints,2013-10-10,Y,184175,http://www.moma.org/collection/works/184175,http://www.moma.org/media/W1siZiIsIjQyMTE3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=adf2434b85565746,,,,,,,,,
119206,parole / mots / words / wörter,Mauricio Nannucci,4221.0,"1976, published 1979",7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.187,Audio,Drawings & Prints,2013-10-10,Y,184176,http://www.moma.org/collection/works/184176,http://www.moma.org/media/W1siZiIsIjQwMDU5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=58580eb6eb767622,,0.0,,18.4150368301,,,18.4150368301,,
119207,Parole 1979,Mauricio Nannucci,4221.0,1976,7-inch vinyl record in exhibition catalogue,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.188,Audio,Drawings & Prints,2013-10-10,Y,184177,http://www.moma.org/collection/works/184177,http://www.moma.org/media/W1siZiIsIjQyMTE3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a1fb6cdb16d3328,,,,,,,,,
119208,"Musik der 60. Aktion, Berlin 1978",Hermann Nitsch,4310.0,1979,12-inch vinyl record,"cover: 12 3/8 × 12 1/4"" (31.4 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.189,Audio,Drawings & Prints,2013-10-10,Y,184178,http://www.moma.org/collection/works/184178,http://www.moma.org/media/W1siZiIsIjQyMTE4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0d11162ff6edc742,,0.0,,31.432562865100003,,,31.1150622301,,
119209,Passin' Thru the New Amazing,OJO,48751.0,2008,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.190,Audio,Drawings & Prints,2013-10-10,Y,184179,http://www.moma.org/collection/works/184179,http://www.moma.org/media/W1siZiIsIjQyMTUzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c6fe7df91019706a,,0.0,,31.1150622301,,,31.432562865100003,,
119210,Accordion & Voice,Pauline Oliveros,47676.0,1982,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.191,Audio,Drawings & Prints,2013-10-10,Y,184180,http://www.moma.org/collection/works/184180,http://www.moma.org/media/W1siZiIsIjQyMTE4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fbce334621b711d0,,0.0,,31.1150622301,,,31.432562865100003,,
119211,The Wanderer,Pauline Oliveros,47676.0,1984,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.192,Audio,Drawings & Prints,2013-10-10,Y,184181,http://www.moma.org/collection/works/184181,http://www.moma.org/media/W1siZiIsIjQyMTE4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ec5426195711eed9,,0.0,,31.432562865100003,,,31.432562865100003,,
119212,The Well and the Gentle,Pauline Oliveros,47676.0,1985,Boxed set with two 12-inch vinyl records,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.193,Audio,Drawings & Prints,2013-10-10,Y,184182,http://www.moma.org/collection/works/184182,http://www.moma.org/media/W1siZiIsIjQyMTE4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e956c65935b06a5b,,,,,,,,,
119213,1965 / 1 - ∞,Roman Opalka,4413.0,"1965, published 1980",Book containing 12-inch vinyl record,"overall (closed): 12 13/16 × 12 13/16 × 13/16"" (32.5 × 32.5 × 2.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.194,Audio,Drawings & Prints,2013-10-10,Y,184183,http://www.moma.org/collection/works/184183,http://www.moma.org/media/W1siZiIsIjQyMTE4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8f286f621e6502c0,,2.1,,32.5,,,32.5,,
119214,1965 / 1-∞,Roman Opalka,4413.0,"1965, published 1977",12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.195,Audio,Drawings & Prints,2013-10-10,Y,184184,http://www.moma.org/collection/works/184184,http://www.moma.org/media/W1siZiIsIjQyMTE4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=07ce99c8bec4f600,,0.0,,31.1150622301,,,31.432562865100003,,
119215,Shiver,Kristin Oppenheim,48752.0,1993,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.196,Audio,Drawings & Prints,2013-10-10,Y,184185,http://www.moma.org/collection/works/184185,http://www.moma.org/media/W1siZiIsIjQyNjY5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bab55c57ca037978,,0.0,,10.8,,,7.0,,
119218,My Jubilee ist Unverhemmet,Nam June Paik,4469.0,1977,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.199,Audio,Drawings & Prints,2013-10-10,Y,184188,http://www.moma.org/collection/works/184188,http://www.moma.org/media/W1siZiIsIjM3OTEyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=339056546cfa0668,,0.0,,31.1150622301,,,31.432562865100003,,
119219,Strumming Music,Charlemagne Palestine,36828.0,1974,12-inch vinyl record,"cover: 12 1/4 × 12 1/4"" (31.1 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.200,Audio,Drawings & Prints,2013-10-10,Y,184189,http://www.moma.org/collection/works/184189,http://www.moma.org/media/W1siZiIsIjM3OTA0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=db8b4c91920becc4,,0.0,,31.1150622301,,,31.1150622301,,
119220,"Electrophilia, Shock Wave Troop",Steven Parrino,34056.0,2002,10-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.201,Audio,Drawings & Prints,2013-10-10,Y,184190,http://www.moma.org/collection/works/184190,http://www.moma.org/media/W1siZiIsIjQwMDI0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=18787397058f02bb,,,,,,,,,
119221,Burt Payne 3 does Herb Alpert,Burt Payne 3,48932.0,1999,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.202.x1-x2,Audio,Drawings & Prints,2013-10-10,Y,184191,http://www.moma.org/collection/works/184191,http://www.moma.org/media/W1siZiIsIjQyNDM2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=17718dd69771b231,,0.0,,12.382524765,,,14.2875285751,,
119226,Words and Music,Tom Phillips,4603.0,1975,12-inch vinyl record,"cover: 12 × 12"" (30.5 × 30.5 cm)",Committee on Prints and Illustrated Books Fund,854.2013.214,Audio,Drawings & Prints,2013-10-10,Y,184203,http://www.moma.org/collection/works/184203,http://www.moma.org/media/W1siZiIsIjM3OTAyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e05f164d72480520,,0.0,,30.4800609601,,,30.4800609601,,
